"RGN09CD","Year","Sex","Age_Group","Deprivation_Quintile","Ethnic_Group","population_estimates"
"E12000002",2014,"Males","0-24","1","Other",5389.37092730274
"E12000002",2014,"Males","0-24","2","Other",2394.69888809722
"E12000002",2014,"Males","0-24","3","Other",974.214896421544
"E12000002",2014,"Males","0-24","4","Other",776.566146173493
"E12000002",2014,"Males","0-24","5","Other",442.570959823177
"E12000002",2014,"Males","0-24","1","White",324707.189685544
"E12000002",2014,"Males","0-24","2","White",183858.642892213
"E12000002",2014,"Males","0-24","3","White",139313.288092097
"E12000002",2014,"Males","0-24","4","White",152463.901789422
"E12000002",2014,"Males","0-24","5","White",131886.494331023
"E12000002",2014,"Males","25-49","1","Asian",59612.7906504196
"E12000002",2014,"Males","25-49","2","Asian",20046.8793265993
"E12000002",2014,"Males","25-49","3","Asian",7649.53035568921
"E12000002",2014,"Males","25-49","4","Asian",7533.73320000033
"E12000002",2014,"Males","25-49","5","Asian",5324.7645108836
"E12000002",2014,"Males","25-49","1","Black",15949.8866804114
"E12000002",2014,"Males","25-49","2","Black",4077.52365180839
"E12000002",2014,"Males","25-49","3","Black",1579.87411782901
"E12000002",2014,"Males","25-49","4","Black",1247.29153870504
"E12000002",2014,"Males","25-49","5","Black",838.067185007154
"E12000002",2014,"Males","25-49","1","Mixed",8393.3951300653
"E12000002",2014,"Males","25-49","2","Mixed",3530.22000783929
"E12000002",2014,"Males","25-49","3","Mixed",2124.71790345772
"E12000002",2014,"Males","25-49","4","Mixed",1844.29720198472
"E12000002",2014,"Males","25-49","5","Mixed",1260.41750281383
"E12000002",2014,"Males","25-49","1","Other",8383.84292726404
"E12000002",2014,"Males","25-49","2","Other",3099.25058666433
"E12000002",2014,"Males","25-49","3","Other",1363.56535973805
"E12000002",2014,"Males","25-49","4","Other",1010.68959151996
"E12000002",2014,"Males","25-49","5","Other",641.085242291265
"E12000002",2014,"Males","25-49","1","White",331275.084612749
"E12000002",2014,"Males","25-49","2","White",204998.126427062
"E12000002",2014,"Males","25-49","3","White",159762.312263019
"E12000002",2014,"Males","25-49","4","White",170182.988467465
"E12000002",2014,"Males","25-49","5","White",137754.665558714
"E12000002",2014,"Males","50-64","1","Asian",13215.6652283645
"E12000002",2014,"Males","50-64","2","Asian",4737.10516349834
"E12000002",2014,"Males","50-64","3","Asian",2042.80944867303
"E12000002",2014,"Males","50-64","4","Asian",2307.6963633365
"E12000002",2014,"Males","50-64","5","Asian",1907.37818720135
"E12000002",2014,"Males","50-64","1","Black",3620.08474083746
"E12000002",2014,"Males","50-64","2","Black",1240.00052623863
"E12000002",2014,"Males","50-64","3","Black",463.272660112131
"E12000002",2014,"Males","50-64","4","Black",458.180786832284
"E12000002",2014,"Males","50-64","5","Black",368.406987456397
"E12000002",2014,"Males","50-64","1","Mixed",2048.59255907973
"E12000002",2014,"Males","50-64","2","Mixed",747.612686522426
"E12000002",2014,"Males","50-64","3","Mixed",505.332569867689
"E12000002",2014,"Males","50-64","4","Mixed",526.33668528354
"E12000002",2014,"Males","50-64","5","Mixed",394.877748233268
"E12000002",2014,"Males","50-64","1","Other",1130.8237149979
"E12000002",2014,"Males","50-64","2","Other",540.559228718747
"E12000002",2014,"Males","50-64","3","Other",379.231027097919
"E12000002",2014,"Males","50-64","4","Other",409.577850712409
"E12000002",2014,"Males","50-64","5","Other",411.900746695393
"E12000002",2014,"Males","50-64","1","White",182093.833756763
"E12000002",2014,"Males","50-64","2","White",111059.722395025
"E12000002",2014,"Males","50-64","3","White",100907.354294236
"E12000002",2014,"Males","50-64","4","White",121151.208313818
"E12000002",2014,"Males","50-64","5","White",106383.436330398
"E12000002",2014,"Males","65-74","1","Asian",3263.64607277001
"E12000002",2014,"Males","65-74","2","Asian",1194.92204143705
"E12000002",2014,"Males","65-74","3","Asian",530.086374762028
"E12000002",2014,"Males","65-74","4","Asian",711.993301618999
"E12000002",2014,"Males","65-74","5","Asian",607.202442062569
"E12000002",2014,"Males","65-74","1","Black",769.017257149538
"E12000002",2014,"Males","65-74","2","Black",291.535734147632
"E12000002",2014,"Males","65-74","3","Black",86.0986497700986
"E12000002",2014,"Males","65-74","4","Black",83.1151257109897
"E12000002",2014,"Males","65-74","5","Black",44.314629826038
"E12000002",2014,"Males","65-74","1","Mixed",516.466133058322
"E12000002",2014,"Males","65-74","2","Mixed",195.627326660104
"E12000002",2014,"Males","65-74","3","Mixed",136.726519238203
"E12000002",2014,"Males","65-74","4","Mixed",135.809789970893
"E12000002",2014,"Males","65-74","5","Mixed",128.113785046988
"E12000002",2014,"Males","65-74","1","Other",212.988788390559
"E12000002",2014,"Males","65-74","2","Other",108.002278223507
"E12000002",2014,"Males","65-74","3","Other",87.0548114224827
"E12000002",2014,"Males","65-74","4","Other",69.3893015307481
"E12000002",2014,"Males","65-74","5","Other",94.903832595312
"E12000002",2014,"Males","65-74","1","White",85374.8817486061
"E12000002",2014,"Males","65-74","2","White",56990.9126195294
"E12000002",2014,"Males","65-74","3","White",55669.0336448149
"E12000002",2014,"Males","65-74","4","White",71050.6924811787
"E12000002",2014,"Males","65-74","5","White",63119.4653104788
"E12000002",2014,"Males","75-84","1","Asian",1955.8309367714
"E12000002",2014,"Males","75-84","2","Asian",747.421086810674
"E12000002",2014,"Males","75-84","3","Asian",323.118658932209
"E12000002",2014,"Males","75-84","4","Asian",444.187326519264
"E12000002",2014,"Males","75-84","5","Asian",381.936903764933
"E12000002",2014,"Males","75-84","1","Black",689.125758837613
"E12000002",2014,"Males","75-84","2","Black",272.679011499362
"E12000002",2014,"Males","75-84","3","Black",78.4776300175493
"E12000002",2014,"Males","75-84","4","Black",77.5361912069705
"E12000002",2014,"Males","75-84","5","Black",41.6811201157283
"E12000002",2014,"Males","75-84","1","Mixed",226.514074180069
"E12000002",2014,"Males","75-84","2","Mixed",89.5530500053084
"E12000002",2014,"Males","75-84","3","Mixed",60.9948603691262
"E12000002",2014,"Males","75-84","4","Mixed",62.0078138745306
"E12000002",2014,"Males","75-84","5","Mixed",58.976509207304
"E12000002",2014,"Males","75-84","1","Other",88.4783507642358
"E12000002",2014,"Males","75-84","2","Other",46.8285500170462
"E12000002",2014,"Males","75-84","3","Other",36.7841051348146
"E12000002",2014,"Males","75-84","4","Other",30.0078438366607
"E12000002",2014,"Males","75-84","5","Other",41.3803237980205
"E12000002",2014,"Males","75-84","1","White",44380.0508795262
"E12000002",2014,"Males","75-84","2","White",30921.5183016763
"E12000002",2014,"Males","75-84","3","White",29434.6247455225
"E12000002",2014,"Males","75-84","4","White",38449.2608245298
"E12000002",2014,"Males","75-84","5","White",34439.0251430824
"E12000002",2014,"Males","85+","1","Asian",314.691633316916
"E12000002",2014,"Males","85+","2","Asian",122.6953571907
"E12000002",2014,"Males","85+","3","Asian",52.455647619887
"E12000002",2014,"Males","85+","4","Asian",69.2627527076668
"E12000002",2014,"Males","85+","5","Asian",61.2064271801787
"E12000002",2014,"Males","85+","1","Black",175.579716972187
"E12000002",2014,"Males","85+","2","Black",70.8820826857135
"E12000002",2014,"Males","85+","3","Black",20.1742812220928
"E12000002",2014,"Males","85+","4","Black",19.1452051232078
"E12000002",2014,"Males","85+","5","Black",10.5771037219032
"E12000002",2014,"Males","85+","1","Mixed",81.6334265677892
"E12000002",2014,"Males","85+","2","Mixed",32.9277544427341
"E12000002",2014,"Males","85+","3","Mixed",22.1790227675109
"E12000002",2014,"Males","85+","4","Mixed",21.6570328144221
"E12000002",2014,"Males","85+","5","Mixed",21.1691499384452
"E12000002",2014,"Males","85+","1","Other",25.9401029601295
"E12000002",2014,"Males","85+","2","Other",14.0072953233235
"E12000002",2014,"Males","85+","3","Other",10.8810599321989
"E12000002",2014,"Males","85+","4","Other",8.52607536488756
"E12000002",2014,"Males","85+","5","Other",12.0831476461182
"E12000002",2014,"Males","85+","1","White",13179.1551201764
"E12000002",2014,"Males","85+","2","White",9368.48751035676
"E12000002",2014,"Males","85+","3","White",8819.30998846026
"E12000002",2014,"Males","85+","4","White",11065.4089339925
"E12000002",2014,"Males","85+","5","White",10185.964171516
"E12000003",2014,"Females","0-24","1","Asian",61709.2903143038
"E12000003",2014,"Females","0-24","2","Asian",18667.4781331524
"E12000003",2014,"Females","0-24","3","Asian",8284.23861591862
"E12000003",2014,"Females","0-24","4","Asian",6013.24304438547
"E12000003",2014,"Females","0-24","5","Asian",4664.99517900838
"E12000003",2014,"Females","0-24","1","Black",10639.4827892605
"E12000003",2014,"Females","0-24","2","Black",2388.81509935665
"E12000003",2014,"Females","0-24","3","Black",1601.52765160033
"E12000003",2014,"Females","0-24","4","Black",1046.51386308995
"E12000003",2014,"Females","0-24","5","Black",757.111163455559
"E12000003",2014,"Females","0-24","1","Mixed",13335.5266216179
"E12000003",2014,"Females","0-24","2","Mixed",5148.56258911675
"E12000003",2014,"Females","0-24","3","Mixed",4253.19078380605
"E12000003",2014,"Females","0-24","4","Mixed",3593.51026807418
"E12000003",2014,"Females","0-24","5","Mixed",3126.71139635988
"E12000003",2014,"Females","0-24","1","Other",4812.9693337032
"E12000003",2014,"Females","0-24","2","Other",1602.84660704299
"E12000003",2014,"Females","0-24","3","Other",1077.62442654533
"E12000003",2014,"Females","0-24","4","Other",777.648283238476
"E12000003",2014,"Females","0-24","5","Other",601.432715988373
"E12000003",2014,"Females","0-24","1","White",199989.730942561
"E12000003",2014,"Females","0-24","2","White",119236.29757134
"E12000003",2014,"Females","0-24","3","White",120320.418521709
"E12000003",2014,"Females","0-24","4","White",121486.084540667
"E12000003",2014,"Females","0-24","5","White",103770.749544699
"E12000003",2014,"Females","25-49","1","Asian",49466.1559252554
"E12000003",2014,"Females","25-49","2","Asian",14955.2651844621
"E12000003",2014,"Females","25-49","3","Asian",7717.0700275361
"E12000003",2014,"Females","25-49","4","Asian",6664.00591278382
"E12000003",2014,"Females","25-49","5","Asian",4890.35245347304
"E12000003",2014,"Females","25-49","1","Black",10624.2783163592
"E12000003",2014,"Females","25-49","2","Black",2241.79864082213
"E12000003",2014,"Females","25-49","3","Black",1726.29072026732
"E12000003",2014,"Females","25-49","4","Black",1240.02694856592
"E12000003",2014,"Females","25-49","5","Black",792.606319579677
"E12000003",2014,"Females","25-49","1","Mixed",5817.48194593085
"E12000003",2014,"Females","25-49","2","Mixed",2223.6162223419
"E12000003",2014,"Females","25-49","3","Mixed",1829.03954241759
"E12000003",2014,"Females","25-49","4","Mixed",1622.01000984406
"E12000003",2014,"Females","25-49","5","Mixed",1173.37786323289
"E12000003",2014,"Females","25-49","1","Other",4247.26219098058
"E12000003",2014,"Females","25-49","2","Other",1430.22340562293
"E12000003",2014,"Females","25-49","3","Other",918.735254552711
"E12000003",2014,"Females","25-49","4","Other",815.04448948207
"E12000003",2014,"Females","25-49","5","Other",697.774124316416
"E12000003",2014,"Females","25-49","1","White",213033.821626025
"E12000003",2014,"Females","25-49","2","White",134636.09654664
"E12000003",2014,"Females","25-49","3","White",138405.86445395
"E12000003",2014,"Females","25-49","4","White",149291.912637601
"E12000003",2014,"Females","25-49","5","White",117961.889237958
"E12000003",2014,"Females","50-64","1","Asian",10898.9857368064
"E12000003",2014,"Females","50-64","2","Asian",3481.02624387889
"E12000003",2014,"Females","50-64","3","Asian",1722.64375209811
"E12000003",2014,"Females","50-64","4","Asian",1707.73666211239
"E12000003",2014,"Females","50-64","5","Asian",1390.36523509358
"E12000003",2014,"Females","50-64","1","Black",2875.86789198504
"E12000003",2014,"Females","50-64","2","Black",745.502380671491
"E12000003",2014,"Females","50-64","3","Black",550.858733979819
"E12000003",2014,"Females","50-64","4","Black",414.310728816237
"E12000003",2014,"Females","50-64","5","Black",342.170575867686
"E12000003",2014,"Females","50-64","1","Mixed",1145.57138769279
"E12000003",2014,"Females","50-64","2","Mixed",466.266197930352
"E12000003",2014,"Females","50-64","3","Mixed",434.596140315121
"E12000003",2014,"Females","50-64","4","Mixed",439.940150124138
"E12000003",2014,"Females","50-64","5","Mixed",336.670895898932
"E12000003",2014,"Females","50-64","1","Other",586.416862005696
"E12000003",2014,"Females","50-64","2","Other",209.075140103155
"E12000003",2014,"Females","50-64","3","Other",179.426480731239
"E12000003",2014,"Females","50-64","4","Other",218.394184717325
"E12000003",2014,"Females","50-64","5","Other",181.269260158128
"E12000003",2014,"Females","50-64","1","White",110513.158122453
"E12000003",2014,"Females","50-64","2","White",79736.130037428
"E12000003",2014,"Females","50-64","3","White",90430.4748926006
"E12000003",2014,"Females","50-64","4","White",102736.618273864
"E12000003",2014,"Females","50-64","5","White",86059.5240326682
"E12000003",2014,"Females","65-74","1","Asian",3103.87571148257
"E12000003",2014,"Females","65-74","2","Asian",979.090493661264
"E12000003",2014,"Females","65-74","3","Asian",486.681843591518
"E12000003",2014,"Females","65-74","4","Asian",519.735874345272
"E12000003",2014,"Females","65-74","5","Asian",399.917090505482
"E12000003",2014,"Females","65-74","1","Black",697.47569824274
"E12000003",2014,"Females","65-74","2","Black",197.0460201957
"E12000003",2014,"Females","65-74","3","Black",154.86238067603
"E12000003",2014,"Females","65-74","4","Black",100.331953999955
"E12000003",2014,"Females","65-74","5","Black",71.1933406915393
"E12000003",2014,"Females","65-74","1","Mixed",209.034201702215
"E12000003",2014,"Females","65-74","2","Mixed",99.5826358658386
"E12000003",2014,"Females","65-74","3","Mixed",95.9458783618211
"E12000003",2014,"Females","65-74","4","Mixed",109.331709603869
"E12000003",2014,"Females","65-74","5","Mixed",91.6560390557707
"E12000003",2014,"Females","65-74","1","Other",152.554131110902
"E12000003",2014,"Females","65-74","2","Other",34.9118436835091
"E12000003",2014,"Females","65-74","3","Other",44.4310657305598
"E12000003",2014,"Females","65-74","4","Other",46.3077795891037
"E12000003",2014,"Females","65-74","5","Other",49.0750979027654
"E12000003",2014,"Females","65-74","1","White",56265.0602574792
"E12000003",2014,"Females","65-74","2","White",43151.3690065941
"E12000003",2014,"Females","65-74","3","White",52766.0788316348
"E12000003",2014,"Females","65-74","4","White",59985.292682455
"E12000003",2014,"Females","65-74","5","White",50648.1584318384
"E12000003",2014,"Females","75-84","1","Asian",2052.73960469182
"E12000003",2014,"Females","75-84","2","Asian",619.222844227604
"E12000003",2014,"Females","75-84","3","Asian",289.867950983953
"E12000003",2014,"Females","75-84","4","Asian",298.575722266728
"E12000003",2014,"Females","75-84","5","Asian",237.550094117811
"E12000003",2014,"Females","75-84","1","Black",683.584332847252
"E12000003",2014,"Females","75-84","2","Black",184.682304392647
"E12000003",2014,"Females","75-84","3","Black",136.689283982842
"E12000003",2014,"Females","75-84","4","Black",85.4170460748214
"E12000003",2014,"Females","75-84","5","Black",62.669769329341
"E12000003",2014,"Females","75-84","1","Mixed",130.622585933216
"E12000003",2014,"Females","75-84","2","Mixed",59.5085189273212
"E12000003",2014,"Females","75-84","3","Mixed",53.9949032280139
"E12000003",2014,"Females","75-84","4","Mixed",59.3457091834482
"E12000003",2014,"Females","75-84","5","Mixed",51.4419846913093
"E12000003",2014,"Females","75-84","1","Other",107.950432276919
"E12000003",2014,"Females","75-84","2","Other",23.6247811698839
"E12000003",2014,"Females","75-84","3","Other",28.3147453778316
